IMU(267900,57,-115,309,15035,376,-32450,28923,-46,1925,-2011,16012).
IMU(268001,-33,-20,310,14527,-7688,16702,28796,-339,1921,-1947,15956).
IMU(268102,41,-141,307,15445,16888,318,28668,538,1530,-2923,16874).
IMU(268203,-8,-101,311,15394,-7688,-16065,28795,538,1330,-2496,16757).
IMU(268304,-88,-17,305,15253,-15880,-7874,28924,-46,-473,-2138,17005).
IMU(268405,9,-74,308,16018,7484,16343,28924,1153,1905,-1953,15972).
IMU(268506,-45,-73,311,14615,-7688,318,28795,-339,979,-2324,16333).
IMU(268607,49,-73,312,15253,504,-16066,28795,538,1896,-2023,15955).
IMU(268708,-32,-89,309,15160,7484,16343,28795,274,1826,-1595,16648).
IMU(268809,-14,-44,313,15382,-24072,16702,28795,538,1879,-2023,15969).
IMU(268910,40,-92,310,15947,7452,-8233,28795,1151,1890,-1982,15975).
IMU(269011,-85,-175,311,15216,-8899,-8233,28924,274,751,-3148,16507).
IMU(269112,41,-13,310,15034,7484,16342,28668,273,1833,-2189,16296).
IMU(269213,1,-125,310,16049,-675,-8233,28668,1153,1385,-2155,16218).
IMU(269314,-48,-127,309,16157,504,318,28795,538,1797,-2518,16538).
IMU(269415,-51,-132,309,15186,7484,-8233,28922,275,1455,-2364,16163).
IMU(269516,-38,29,310,15307,7452,16342,28797,276,1908,-1927,15940).
IMU(269617,21,-123,310,15897,7484,-8233,28667,1151,2235,-3010,16501).
IMU(269718,35,-153,312,15356,16888,-24258,28795,538,1891,-1973,16026).
IMU(269819,-52,-65,313,15890,-24072,-16066,28667,538,1891,-1991,15975).
IMU(269920,43,-161,311,14687,503,-32450,28923,538,2079,-2436,16176).
IMU(270021,85,-48,310,15963,7452,-41,28923,858,1866,-1994,15986).
IMU(270122,42,-137,309,15608,16888,-21527,28838,245,1862,-1991,16023).
IMU(270223,54,-68,312,16229,8696,-7874,28795,538,2058,-1729,16311).
IMU(270324,-54,-13,309,14459,-17091,8150,28667,273,1922,-1966,15939).
IMU(270425,23,-63,310,15685,504,-7874,28922,538,1916,-2044,15960).
IMU(270526,14,-133,312,16615,16888,-32450,28924,1415,1610,-2786,16327).
IMU(270627,66,-126,311,15684,8696,-7874,28666,-46,2125,-2435,16156).
IMU(270728,-21,-45,310,15674,-15880,-7874,28795,1415,1905,-1962,15932).
IMU(270829,33,-162,312,15412,504,-24258,28795,538,1882,-2039,16020).
IMU(270930,12,-37,310,17017,-7688,16702,28922,1122,1922,-2057,15948).
IMU(271031,40,-155,312,15361,8696,-7874,28923,538,1889,-1982,16001).
IMU(271132,13,20,311,14689,-707,16342,28796,274,1918,-2049,15939).
IMU(271233,26,-60,311,15336,8696,317,28667,-339,1916,-1983,15951).
IMU(271334,68,-49,310,15265,504,-7874,28923,-46,1951,-2009,15937).
IMU(271435,81,-52,314,15194,-1983,15984,28923,885,1939,-1989,15930).
IMU(271536,-3,32,311,14823,8696,8510,28796,-46,1976,-2011,15910).
IMU(271637,22,-20,312,14992,-7688,8510,29052,246,1978,-2047,15929).
IMU(271738,24,2,310,15274,376,318,28924,246,2170,-1736,16102).
IMU(271839,21,-18,310,14874,503,318,28924,-46,1972,-2045,15965).
IMU(271940,-36,43,311,14678,-15880,16702,28924,-339,1948,-1975,15942).
IMU(272041,-35,32,309,14727,376,16702,28924,-339,1948,-2015,15942).
IMU(272142,14,-87,311,14860,503,-7874,28924,-46,1921,-2020,15991).
IMU(272243,34,46,310,14536,8696,16702,28923,-339,1928,-2028,15934).
IMU(272344,42,32,311,14672,504,8510,28922,-46,1943,-2031,15911).
IMU(272445,-24,-14,309,14626,-5786,16462,28838,69,2137,-1689,16133).
IMU(272546,56,-27,310,14513,8696,-16066,28796,-339,1933,-2019,15911).
IMU(272647,61,12,310,15038,16888,8510,28796,246,2179,-1953,16075).
IMU(272748,11,26,309,14979,-771,16343,28796,274,1945,-1995,15906).
IMU(272849,-82,25,309,15267,-17155,16343,28924,275,1457,-1682,16086).
IMU(272950,13,36,311,14748,-7688,8510,28668,-339,1950,-2051,15920).
IMU(273051,47,-9,312,15635,-739,16343,28795,1150,1883,-2030,15953).
IMU(273152,100,-12,310,15281,7420,16343,28924,273,1934,-1985,15909).
IMU(273253,30,-14,310,15588,-771,8151,28795,566,1963,-2020,15887).
IMU(273354,-28,-11,308,15137,-771,16343,28924,275,1955,-1978,15909).
IMU(273455,-52,-2,310,15269,-7688,16702,28667,-46,1448,-1904,16125).
IMU(273556,34,-43,311,14786,8696,-16066,28924,-339,1923,-2032,15927).
IMU(273657,25,-31,311,14906,504,318,28923,-339,1928,-2034,16001).
IMU(273758,-16,-62,313,14333,8696,-32450,28923,-339,1930,-1998,15983).
IMU(273859,14,-140,314,14550,8696,-32450,28924,-46,1960,-2052,15995).
IMU(273960,-8,-76,311,15204,-7688,-7874,28796,-46,1947,-2068,15971).
IMU(274061,-9,-119,311,15140,-8868,-8233,28924,565,1961,-2071,16020).
IMU(274162,54,-95,310,16723,8696,-16065,28924,538,1876,-2203,16242).
IMU(274263,23,-84,313,15182,503,318,28923,538,1884,-2021,16030).
IMU(274364,4,-151,313,15498,-8900,-8233,28796,273,1966,-2058,16004).
IMU(274465,50,-122,313,14777,8696,318,28796,-46,1942,-2011,16004).
IMU(274566,32,-124,310,15298,-707,16343,28924,274,1929,-2039,16003).
IMU(274667,52,-91,310,15253,7484,8151,28796,565,1966,-2021,16028).
IMU(274768,49,1,312,15947,504,16702,28924,-46,1941,-2024,15950).
IMU(274869,32,-64,308,15128,504,-32450,28795,-339,1874,-2649,16326).
IMU(274970,72,-34,312,14416,-739,-8233,28922,274,2101,-1501,16304).
IMU(275071,45,-96,309,16464,8696,-7874,28924,246,2209,-1757,16159).
IMU(275172,37,-108,311,14990,504,-7874,28923,-46,1958,-2033,15981).
IMU(275273,23,28,311,15259,-1983,15983,28796,886,1952,-2042,15910).
IMU(275374,96,-132,312,15292,7516,-8233,28796,274,1925,-1988,16034).
IMU(275475,14,-139,309,15545,-675,-8233,28668,274,2110,-2176,16211).
IMU(275576,-40,-37,311,15606,16888,-32450,28924,246,1674,-2825,16315).
IMU(275677,-13,-81,309,15091,-707,16342,28667,274,2321,-2137,16325).
IMU(275778,48,0,312,14790,504,16702,28923,-46,1944,-2028,15964).
IMU(275879,33,-140,311,14557,8696,-24258,28922,-339,1943,-2037,16017).
IMU(275980,63,51,310,14700,-15880,-7874,28795,-46,2119,-1468,16285).
IMU(276081,-34,-72,312,14518,-7688,-32450,28923,-339,2121,-1716,16176).
IMU(276182,26,-50,311,15690,504,-7874,28923,830,1912,-2214,16165).
IMU(276283,-76,-102,312,14517,504,-16065,28923,-339,541,-2689,16551).
IMU(276384,30,-92,310,14964,7452,-8233,28795,273,1937,-2031,15978).
IMU(276485,26,-64,310,15418,-15880,-7874,28795,246,1978,-1986,15968).
IMU(276586,-73,-84,312,15702,-1855,15983,28795,888,1896,-1939,16079).
IMU(276687,0,-108,312,14755,-7688,-32450,28923,-339,1926,-1980,15996).
IMU(276788,-15,-123,308,14784,5179,-10844,28839,264,2328,-2585,16384).
IMU(276889,32,-169,312,14659,504,-32450,28796,-339,2120,-2458,16168).
IMU(276990,39,-76,312,14647,504,318,28795,-46,1893,-2189,16350).
IMU(277091,-34,-156,309,16056,-17091,-8233,28923,1152,2085,-2340,16190).
IMU(277192,25,-120,312,14926,504,-24258,28923,-339,1924,-2021,16053).
IMU(277293,-11,-172,311,14839,16888,-24258,28795,-339,1922,-1961,16011).
IMU(277394,-80,-104,311,14625,-7688,-32450,28795,-46,963,-2908,16680).
IMU(277495,-4,-92,309,15393,7484,-8233,28795,276,1623,-2918,16683).
IMU(277596,-55,-102,309,15217,-8899,8151,28924,276,941,-2135,16903).
IMU(277697,-21,-108,311,15288,7452,-8233,28923,273,1464,-2163,16160).
IMU(277798,85,-107,309,16062,16888,-32450,28923,246,1973,-1991,15990).
IMU(277899,-17,-100,310,14995,-17091,16343,28795,566,1922,-1954,15977).
IMU(278000,6,-156,312,15304,-7688,-24258,28923,-339,1917,-2063,16023).
IMU(278101,8,-100,313,14850,-7688,-16066,28797,538,1913,-2059,16066).
IMU(278202,76,33,311,15811,7452,-8233,28796,566,1954,-2003,15943).
IMU(278303,45,-54,309,15805,16888,-7874,28795,538,1897,-1971,15962).
IMU(278404,31,-72,311,14684,8696,-7874,28667,-339,1907,-1973,15973).
IMU(278505,75,-90,311,15104,504,-32450,28668,-339,1923,-2004,15975).
IMU(278606,4,-157,311,15137,-303,-16305,28924,653,1906,-2055,15993).
IMU(278707,26,-140,312,14810,-7688,-24258,28796,-339,1905,-2045,16036).
IMU(278808,63,-56,314,14517,16888,8510,28924,-339,1920,-2014,16079).
IMU(278909,0,-112,311,14794,-15880,-32450,28795,-339,1917,-1979,15986).
IMU(279010,9,-173,312,15503,504,-32450,28923,538,1893,-2055,16006).
IMU(279111,14,-115,311,15286,-5957,78,28923,656,1878,-2463,16164).
IMU(279212,-28,-91,312,15291,-15880,-24258,28666,-46,1923,-1946,16073).
IMU(279313,54,8,310,15256,-2143,15983,28923,888,1926,-1989,16096).
IMU(279414,56,30,309,16262,7420,16343,28795,273,1911,-1747,16114).
IMU(279515,48,-64,310,15396,-707,16343,28924,566,1939,-2026,15969).
IMU(279616,-20,-11,312,15061,-32264,16702,28923,-339,2358,-1449,16309).
IMU(279717,2,-90,312,14681,504,-7874,28796,-46,1926,-2061,15977).
IMU(279818,21,-95,310,16182,-7816,-32450,28795,1415,1891,-2048,15973).
IMU(279919,50,50,311,14490,504,16702,28668,-339,1947,-2023,15926).
IMU(280020,-14,53,309,14850,-7688,8510,28795,-46,1934,-1983,15929).
IMU(280121,11,34,310,15562,-867,16343,28923,569,1960,-2054,15937).
IMU(280222,-27,-55,311,15334,-15880,-7874,28924,538,2084,-2791,16327).
IMU(280323,16,-27,309,15342,-7688,16702,28796,246,2157,-2468,16156).
IMU(280424,59,-139,312,15130,-707,-8233,28667,273,1903,-2019,16034).
IMU(280525,34,-61,310,15237,-675,16342,28923,274,1929,-1774,16157).
IMU(280626,-14,-72,312,15444,7484,-41,28922,565,2146,-2411,16197).
IMU(280727,10,-97,310,15408,-739,-8233,28795,273,1921,-2055,15977).
IMU(280828,4,-54,312,14971,504,16702,28922,-46,1953,-2059,15963).
IMU(280929,6,-122,310,15572,-2079,15983,28795,889,1936,-1762,16163).
IMU(281030,5,-118,312,15006,504,-16066,28923,-339,1921,-2056,16053).
IMU(281131,42,-123,311,15121,8696,-24258,28922,-46,1950,-2030,16000).
IMU(281232,49,-62,312,14585,504,16702,28923,-339,1927,-1768,16142).
IMU(281333,2,-113,314,14744,-739,-8233,28922,273,1975,-2061,15972).
IMU(281434,18,-177,312,15605,504,-32450,28923,246,1913,-1985,16352).
IMU(281535,24,-129,312,15014,503,-24258,28923,-46,1975,-2044,16018).
IMU(281636,75,-125,311,14892,16888,-32450,28795,-46,1955,-2005,15992).
IMU(281737,18,-107,311,15756,-8932,-8233,28924,1150,1868,-2463,16161).
IMU(281838,45,-112,311,15280,-675,-8233,28796,274,1866,-2434,16230).
IMU(281939,69,-124,313,15058,8696,-32450,28923,-339,1949,-2009,15985).
IMU(282040,42,-110,311,15753,-17091,-41,28795,1150,1929,-2003,16037).
IMU(282141,30,-147,313,15408,504,-24258,28795,538,1881,-2017,16033).
IMU(282242,-17,-68,310,15958,-739,-41,28795,565,1980,-2079,15974).
IMU(282343,2,-123,311,15770,-8900,16343,28924,565,1713,-2893,16333).
IMU(282444,-23,-31,311,15449,-739,8151,28924,568,2167,-2402,16109).
IMU(282545,51,-74,312,16091,-707,-41,28795,1151,2077,-2201,16223).
IMU(282646,14,-118,310,16166,504,-32450,28667,-46,1946,-2050,15999).
IMU(282747,79,-133,311,15442,8696,-24258,28795,538,1883,-2000,16039).
IMU(282848,-8,-118,311,14593,8696,318,28795,-339,1908,-2007,16006).
IMU(282949,5,-96,310,15454,-675,-41,28666,273,1905,-2060,16054).
IMU(283050,77,-83,311,15064,7484,8151,28795,565,1920,-2198,16250).
IMU(283151,18,-155,311,15487,-303,-16305,28753,69,1935,-2038,16025).
IMU(283252,4,-107,312,15394,-7688,-24258,28795,1415,1884,-2059,16058).
IMU(283353,25,-119,313,15670,-7688,318,28922,-339,1920,-2043,15997).
IMU(283454,-25,-128,309,14761,-17187,-8233,28923,276,2127,-1739,16177).
IMU(283555,39,-84,311,15531,7452,86,28923,274,1915,-1974,16080).
IMU(283656,-29,-90,314,14997,-7688,-32450,28923,-339,1919,-1964,16040).
IMU(283757,55,-60,311,14507,8696,-32450,28923,-339,2147,-2440,16165).
IMU(283858,-2,-51,310,15706,503,8510,28924,830,1916,-2066,15976).
IMU(283959,38,-72,313,14738,-7688,318,28923,-46,1955,-2032,15995).
IMU(284060,-60,-107,310,14899,16888,-24258,28923,-46,1661,-1425,16360).
IMU(284161,-23,-36,311,15333,-17251,16343,28924,569,1950,-1998,15959).
IMU(284262,10,-133,311,15403,-707,16343,28923,565,1951,-2055,15991).
IMU(284363,-9,-65,312,15165,-7688,-7874,28924,245,1973,-2070,15972).
IMU(284464,17,-59,311,14691,-7688,-7874,29051,-339,1936,-2048,15987).
IMU(284565,-23,-149,313,14939,-17219,-8233,28795,276,1945,-2020,15996).
IMU(284666,4,-142,312,14667,504,-32450,28667,-339,1947,-2061,15997).
IMU(284767,29,-123,314,15070,-707,-41,28667,274,1960,-2039,16047).
IMU(284868,19,-105,311,15081,-7688,-24258,28922,-46,1668,-2435,16400).
IMU(284969,22,-128,311,15110,-9028,-8233,28795,276,2142,-2462,16165).
IMU(285070,4,-97,311,15819,503,-24258,28923,1122,1946,-2059,16024).
IMU(285171,28,-131,311,16070,7484,-41,28796,1150,1861,-2039,16033).
IMU(285272,60,-56,308,14865,5157,78,28923,69,1940,-2015,15969).
IMU(285373,20,-111,309,15095,504,-32450,28923,-339,1939,-2046,16010).
IMU(285474,16,-113,311,14966,-867,-41,28796,276,1946,-2054,16007).
IMU(285575,55,-101,311,15415,8696,-7874,28796,830,1934,-2019,15998).
IMU(285676,26,-130,311,15156,8696,-24258,28795,-339,1931,-2002,16044).
IMU(285777,-7,-96,311,15127,-8900,-8233,28923,565,1954,-2068,16013).
IMU(285878,54,-105,311,16101,-707,-41,28923,274,1946,-2432,16172).
IMU(285979,48,-158,312,14650,8696,-32450,28923,538,1918,-2025,16008).
IMU(286080,11,-114,313,16164,-7688,-24258,28795,830,1912,-2052,16012).
IMU(286181,14,-65,312,14882,504,-16066,28923,-46,1971,-2051,15961).
IMU(286282,86,-125,313,15031,16888,-32450,28923,-46,2158,-2410,16171).
IMU(286383,-18,-74,312,14810,-7688,-7874,28795,-46,1966,-2077,15985).
IMU(286484,0,-48,312,15524,-835,-8233,28795,569,1970,-2063,16001).
IMU(286585,41,-98,312,15032,-739,-41,28922,274,1943,-2031,15998).
IMU(286686,26,-107,311,16339,503,-32450,28924,538,1938,-2043,15990).
IMU(286787,-39,-147,311,14715,-17091,-41,28923,273,1949,-2005,16029).
IMU(286888,33,-13,313,15265,503,-7874,28794,-339,1927,-2036,15992).
IMU(286989,-18,-141,311,15531,504,-32450,28923,-46,1940,-2027,16011).
IMU(287090,-39,-50,312,14698,-15880,318,28923,246,2140,-1485,16330).
IMU(287191,-8,-79,313,14940,-7688,-7874,28923,-46,1950,-2071,15990).
IMU(287292,33,-94,310,15750,504,-7874,28923,246,1960,-1769,16160).
IMU(287393,18,-112,313,14877,504,16702,28795,-339,1897,-2461,16157).
IMU(287494,86,-118,310,15763,-707,-8233,28796,274,2329,-2819,16363).
IMU(287595,0,-114,313,14461,-8996,-41,28923,276,1889,-2065,16056).
IMU(287696,42,-110,311,15051,-9060,-41,28924,276,1901,-2451,16211).
IMU(287797,12,-83,312,15224,504,8510,28923,538,1919,-2055,16001).
IMU(287898,67,-51,310,15515,8568,-7874,28795,538,2019,-2008,15950).
IMU(287999,36,-28,311,14881,504,-16066,28923,-46,1947,-2000,16102).
IMU(288100,26,16,310,15420,-739,16343,28923,566,1985,-2043,15904).
IMU(288201,29,-53,308,15168,-7688,8510,28795,-46,1657,-1960,16314).
IMU(288302,27,-174,313,14377,504,-32450,28795,-339,1934,-2041,16001).
IMU(288403,-5,-104,312,14636,-15880,-24258,28796,-339,1648,-2609,16348).
IMU(288504,37,-92,312,14821,503,-7874,28796,-46,2160,-2456,16161).
IMU(288605,0,-75,307,16074,-899,-8233,28795,1153,1644,-2914,16338).
IMU(288706,24,-126,309,15050,8696,318,28923,-339,1902,-2033,16000).
IMU(288807,4,-83,310,15433,8696,318,28922,538,1903,-2059,15978).
IMU(288908,44,-51,310,14758,8696,318,28795,-339,1932,-2028,15987).
IMU(289009,9,-170,311,15290,-835,-8233,28666,569,1924,-2056,16012).
IMU(289110,25,-33,310,14904,16888,-7874,28795,-339,1916,-1967,15964).
IMU(289211,34,-174,311,15523,-1919,15984,28923,886,1877,-2037,16007).
IMU(289312,10,-41,312,15690,-7688,8510,28924,538,1990,-2055,15925).
IMU(289413,-17,-77,311,15104,-7688,-7874,28667,-46,1963,-2072,15978).
IMU(289514,15,-39,310,15274,-9060,16343,28923,569,1673,-2202,16322).
IMU(289615,-13,-12,311,15018,504,16702,28923,-339,1456,-2222,16129).
IMU(289716,10,20,310,14978,-739,16343,28923,273,1920,-2054,15945).
IMU(289817,-16,-13,311,16585,504,-7874,28667,830,1933,-2076,15955).
IMU(289918,16,10,312,15001,-8964,8151,28795,273,1957,-2048,15897).
IMU(290019,51,21,311,15001,8696,16702,28667,-46,1937,-2015,15946).
IMU(290120,9,-8,310,14472,-346,5540,28923,69,1951,-2053,15882).
IMU(290221,45,21,311,15026,7452,16342,28795,572,1995,-1976,15945).
IMU(290322,-1,-115,314,15563,7484,-8233,28923,566,1498,-2396,16156).
IMU(290423,-15,-19,310,16276,-739,8151,28923,860,2011,-1984,15929).
IMU(290524,33,-47,312,15522,-739,-8233,28923,565,1953,-2036,15974).
IMU(290625,41,-30,312,15606,504,8510,28795,-46,1959,-2025,15952).
IMU(290726,40,-133,312,14681,8696,-24258,28924,-46,1864,-2369,16528).
IMU(290827,24,-85,311,15516,-707,16343,28922,565,1979,-2043,15988).
IMU(290928,26,-109,312,16471,-707,16342,28923,273,1699,-2457,16164).
IMU(291029,1,-83,310,15196,8696,-7874,28923,-46,2526,-2281,16657).
IMU(291130,20,-130,312,14512,16888,-24258,28795,246,2193,-2384,16218).
IMU(291231,-3,-96,310,15417,-325,16462,28667,264,1485,-2421,16163).
IMU(291332,37,-151,311,15281,8696,-24258,28923,246,1954,-2032,16028).
IMU(291433,-26,-151,309,16009,-707,-8233,28923,568,1641,-2546,16537).
IMU(291534,47,-136,312,15600,-675,-41,28794,274,1917,-2013,16041).
IMU(291635,34,-144,313,14508,504,-32450,28923,-339,1935,-2037,16035).
IMU(291736,10,-125,310,15246,-803,-8361,28795,276,1939,-2057,16045).
IMU(291837,8,-127,311,14453,-7688,-7874,28924,-339,1907,-2480,16196).
IMU(291938,26,-125,313,15320,-7688,-24258,28922,538,1897,-2043,16047).
IMU(292039,23,-131,309,15204,-803,-41,28923,276,1886,-2233,16218).
IMU(292140,21,-154,311,15427,-675,-41,28923,566,1925,-2045,16023).
IMU(292241,35,-56,312,15383,504,-7874,28922,538,1905,-2033,15966).
IMU(292342,-1,-115,312,15261,-835,16343,28922,569,1917,-2065,15982).
IMU(292443,27,-91,312,15293,-7688,-16066,28922,246,2337,-2543,16576).
IMU(292544,41,-84,311,15727,504,8510,28667,830,1922,-2020,16046).
IMU(292645,52,-177,312,15040,-707,-8233,28923,273,2142,-2841,16340).
IMU(292746,7,-15,312,15529,-7688,16702,28796,538,1982,-2057,15969).
IMU(292847,12,-93,312,15671,504,-7873,28794,538,1665,-2250,16250).
IMU(292948,2,-110,312,14568,-15881,-32450,29052,-339,1930,-2060,15996).
IMU(293049,18,-2,310,15663,7420,16343,28922,858,2180,-1724,16138).
IMU(293150,15,-116,312,15092,-7688,-32450,28923,-46,1930,-2473,16175).
IMU(293251,53,-162,312,14886,-707,-8233,28795,277,1997,-2023,16012).
IMU(293352,13,6,312,15180,504,8510,28923,-46,1961,-2051,15891).
IMU(293453,71,-16,310,14914,8696,16702,28667,245,2587,-2570,16480).
IMU(293554,-53,-154,311,15762,-17059,-8233,28922,565,1026,-2583,16371).
IMU(293655,-13,-83,310,15850,-15880,-7874,28923,538,1980,-1707,16146).
IMU(293756,9,-66,312,15302,504,-16066,28794,246,1976,-2056,15934).
IMU(293857,-7,30,310,15534,-17123,16343,28923,570,1998,-1974,15930).
IMU(293958,50,-131,310,15470,-707,-8233,28796,274,1877,-2442,16192).
IMU(294059,-10,-110,311,15426,-15880,318,28794,830,1438,-2384,16175).
IMU(294160,-45,8,307,16142,16888,16702,28796,830,2325,-1418,16310).
IMU(294261,24,30,310,15460,8696,8510,28667,-339,1895,-2015,15921).
IMU(294362,-28,-122,312,14301,16888,-7874,28796,-339,1870,-2364,16155).
IMU(294463,22,-43,312,14391,8696,8510,28922,-339,1923,-1995,15915).
IMU(294564,70,3,310,16233,16888,-7874,28924,830,1925,-2008,15928).
IMU(294665,23,-21,311,14416,504,-7874,28922,-339,2127,-1785,16135).
IMU(294766,19,15,311,15450,-771,-8233,28923,1150,1928,-2047,15937).
IMU(294867,85,-8,311,15477,16888,-7874,28794,-339,1892,-2416,16131).
IMU(294968,63,-34,309,16084,7452,-41,28922,274,1881,-2625,16334).
IMU(295069,-72,-59,311,14601,-24072,8510,28924,-46,1414,-1935,16248).
IMU(295170,6,-164,311,15355,-835,-8233,28923,569,1935,-2057,15994).
IMU(295271,-39,-135,310,16140,-707,16342,28667,275,1939,-1984,15990).
IMU(295372,10,-109,311,15552,-7688,-7874,28923,-46,1958,-2057,15989).
IMU(295473,-13,-153,312,14887,-7688,-24258,28923,-46,1946,-2074,16017).
IMU(295574,29,-137,315,14619,16888,-32450,28924,-339,2126,-2446,16205).
IMU(295675,9,-53,311,15407,-8964,-41,28922,565,2002,-2058,15920).
IMU(295776,13,-33,311,15137,504,8510,28795,246,1957,-2053,15957).
IMU(295877,-11,-123,310,15046,-6658,-160,28837,675,1963,-2071,15980).
IMU(295978,36,-96,311,15015,-7688,-32450,28923,-46,1926,-2463,16174).
IMU(296079,32,-85,310,14839,8696,-7874,28923,-46,1942,-2038,16001).
IMU(296180,17,-121,310,15211,-803,-8233,28922,276,1702,-2247,16201).
IMU(296281,-17,-43,312,14881,504,-7874,28923,-46,1954,-2077,15965).
IMU(296382,45,-165,313,14881,8696,-32450,28795,-46,1972,-2026,16000).
IMU(296483,9,-118,312,15308,8696,-7874,28923,246,1982,-2055,15989).
IMU(296584,-6,-59,313,14982,504,-7874,28794,246,1971,-2071,15969).
IMU(296685,-11,-107,313,14902,-675,-41,28924,273,1939,-2069,16033).
IMU(296786,19,-121,314,15049,-707,16343,28923,273,1937,-2046,16005).
IMU(296887,29,-104,310,14876,5178,78,28838,264,1933,-2209,16174).
IMU(296988,22,-35,310,15200,-7688,-7874,28924,246,1974,-2053,15968).
IMU(297089,78,-89,314,15448,7420,87,28922,565,1977,-2006,16078).
IMU(297190,-28,-172,311,15003,-11333,78,28837,266,1961,-2085,16000).
IMU(297291,29,-77,313,15091,8696,-16065,28795,-46,1936,-2017,16082).
IMU(297392,-17,-93,313,14703,504,-16065,28922,-46,1943,-1938,16072).
IMU(297493,18,-171,313,15313,503,-32450,28923,246,2374,-2850,16344).
IMU(297594,21,-143,311,15442,-707,-8232,28923,274,1986,-2044,15994).
IMU(297695,3,-155,312,15292,8696,-32450,28923,246,1993,-2026,16008).
IMU(297796,14,-63,312,15041,-7688,-7874,28922,246,1938,-2472,16160).
IMU(297897,67,-84,311,15620,5179,5540,28752,653,1757,-2365,16357).
IMU(297998,53,-121,311,15394,-771,-8105,28922,566,1949,-2440,16231).
IMU(298099,19,-121,311,16156,-1983,16112,28923,885,1944,-2047,16043).
IMU(298200,29,-47,310,14926,-325,5540,28837,69,1852,-2161,16523).
IMU(298301,16,-107,310,15582,7484,-8233,28922,274,2117,-2818,16349).
IMU(298402,-25,-120,311,15204,-739,-41,28795,275,1686,-2784,16347).
IMU(298503,7,-167,310,15011,-7688,-32450,28923,-339,2322,-2572,16360).
IMU(298604,22,-152,311,15588,7388,-8233,28922,1153,2116,-2211,16192).
IMU(298705,-18,-132,312,15705,-7688,-32450,28923,246,1470,-2464,16176).
IMU(298806,16,-10,310,16077,8696,-7874,28923,246,2159,-1746,16301).
IMU(298907,0,-144,312,15222,-675,-8233,28922,1150,1415,-2209,16208).
IMU(299008,14,-145,313,15804,-707,-41,28796,565,1939,-2240,16180).
IMU(299109,46,-135,312,15584,503,-24258,28923,538,2101,-2859,16377).
IMU(299210,-60,-40,313,15524,-7688,-7873,28923,-339,1894,-1959,16111).
IMU(299311,-41,-58,312,14976,-24072,-24258,28921,-46,932,-1977,17048).
IMU(299412,-4,-152,311,15308,503,-32450,28794,245,2170,-2400,16201).
IMU(299513,46,-137,310,15545,503,-7874,28923,246,1970,-2453,16181).
IMU(299614,-3,-94,313,15309,504,16702,28923,246,1978,-2065,15976).
IMU(299715,1,-158,311,15109,-803,-8233,28923,276,1947,-2067,16019).
IMU(299816,-15,-163,311,15146,-8868,-8233,28922,273,1926,-2077,16003).
IMU(299917,50,-64,311,14628,504,16702,28923,-339,1962,-2025,15961).
IMU(300018,6,-104,312,15572,-675,8151,29050,857,1969,-2061,15993).
IMU(300119,44,-110,312,15643,-1919,15984,29051,886,2352,-2182,16353).
IMU(300220,25,-85,312,15421,-707,-8233,28794,565,1708,-1785,16171).
IMU(300321,-4,-115,310,15630,8696,-7874,28923,538,2550,-2287,16684).
IMU(300422,18,-133,311,14986,-15880,-24258,28667,-46,2086,-2782,16556).
IMU(300523,33,-64,310,14921,8696,-7874,28795,-46,2359,-2624,16331).
IMU(300624,7,-38,311,15371,-707,16342,28794,565,1751,-1799,16134).
IMU(300725,16,-73,309,15124,10619,78,28922,459,1693,-2795,16323).
IMU(300826,-25,-90,311,15128,-15880,-16066,28924,-46,1943,-1961,16025).
IMU(300927,79,-98,310,15423,-707,16342,28795,570,1958,-1739,16183).
IMU(301028,44,-91,310,16308,7484,-8233,28923,858,2385,-2810,16327).
IMU(301129,-15,-130,311,15363,-17091,-8233,28923,566,2155,-2819,16345).
IMU(301230,64,-67,311,15990,504,318,28922,538,2203,-1975,16206).
IMU(301331,-30,-148,309,15259,16888,-32450,28796,-46,1649,-3010,16555).
IMU(301432,17,-142,312,14551,-7688,-32450,28923,-339,1928,-2048,16017).
IMU(301533,46,-41,313,14946,504,16702,28794,246,2004,-2027,15954).
IMU(301634,-41,-57,310,15480,-7688,-7873,28923,-46,978,-2343,16450).
IMU(301735,12,-126,310,14788,-9028,-8233,28924,276,1934,-2054,15985).
IMU(301836,36,-112,312,15368,7452,-41,28924,273,1957,-2036,15993).
IMU(301937,-7,-69,312,15580,-9028,16343,28923,569,1970,-2070,15973).
IMU(302038,13,-120,312,15562,-8900,-8233,28922,565,1969,-2050,15985).
IMU(302139,11,-83,312,15355,-739,-8233,28794,273,1950,-1796,16151).
IMU(302240,59,37,311,15955,16888,16702,28924,246,1920,-1723,16266).
IMU(302341,24,57,312,14766,504,16702,28923,-46,1958,-2046,15936).
IMU(302442,37,30,311,15239,504,8510,28796,246,1985,-2037,15908).
IMU(302543,0,-31,309,15542,-739,16343,28923,565,1690,-2222,16304).
IMU(302644,17,-34,310,15992,-835,8151,28796,276,1963,-2051,15923).
IMU(302745,37,6,310,15575,-771,16342,28795,278,1972,-2033,15904).
IMU(302846,23,-65,312,15388,-2047,15984,28923,889,2131,-2200,16312).
IMU(302947,2,49,311,16003,-8932,16343,28923,565,1972,-2060,15937).
